chr5C	578702201	578702300	chr1A	1564265	1564365
chr5C	578691901	578692000	chr1A	1564273	1564373
chr5C	578664501	578664600	chr1A	1564308	1564408
chr5C	578738901	578739000	chr1A	1564310	1564410
chr5C	578757201	578757300	chr1A	1564353	1564453
chr5C	578720501	578720600	chr1A	1564364	1564464
chr5C	578702101	578702200	chr1A	1564365	1564465
chr5C	578691801	578691900	chr1A	1564373	1564473
chr5C	578664401	578664500	chr1A	1564408	1564508
chr5C	578738801	578738900	chr1A	1564411	1564511
chr5C	578720401	578720500	chr1A	1564464	1564564
chr5C	578702001	578702100	chr1A	1564465	1564565
chr5C	578691701	578691800	chr1A	1564473	1564573
chr5C	578664301	578664400	chr1A	1564508	1564608
chr5C	578738701	578738800	chr1A	1564511	1564611
chr5C	578757001	578757100	chr1A	1564553	1564653
chr5C	578720301	578720400	chr1A	1564567	1564667
chr5C	578701901	578702000	chr1A	1564570	1564670
chr5C	578691601	578691700	chr1A	1564573	1564673
chr5C	578664201	578664300	chr1A	1564608	1564708
chr5C	578738601	578738700	chr1A	1564612	1564712
chr5C	578756901	578757000	chr1A	1564654	1564754
chr5C	578720201	578720300	chr1A	1564667	1564767
chr5C	578701801	578701900	chr1A	1564670	1564770
chr5C	578691501	578691600	chr1A	1564673	1564773
chr5C	578642501	578642600	chr1A	1571191	1571291
chr5C	578641501	578641600	chr1A	1572190	1572290
chr5C	578640001	578640100	chr1A	1574420	1574520
chr5C	578636401	578636500	chr1A	1574534	1574634
chr5C	578634201	578634300	chr1A	1576870	1576970
chr5C	578619301	578619400	chr1A	1577199	1577299
chr5C	578619201	578619300	chr1A	1577292	1577392
chr5C	578619101	578619200	chr1A	1577392	1577492
chr5C	578618901	578619000	chr1A	1577605	1577705
chr5C	578618801	578618900	chr1A	1577705	1577805
chr5C	578618701	578618800	chr1A	1577805	1577905
chr5C	578618301	578618400	chr1A	1577923	1578023
chr5C	578618201	578618300	chr1A	1578021	1578121
chr5C	578603301	578603400	chr1A	1582943	1583043
chr5C	578599201	578599300	chr1A	1596014	1596114
chr5C	578592601	578592700	chr1A	1649994	1650094
chr5C	578590501	578590600	chr1A	1668252	1668352
chr5C	578590101	578590200	chr1A	1668652	1668752
chr5C	578581001	578581100	chr1A	1677060	1677160
chr5C	578564201	578564300	chr1A	1685480	1685580
chr5C	578563401	578563500	chr1A	1686302	1686402
chr5C	578561501	578561600	chr1A	1688227	1688327
chr5C	578561401	578561500	chr1A	1688327	1688427
chr5C	578550101	578550200	chr1A	1698536	1698636
chr5C	578550001	578550100	chr1A	1698628	1698728
chr5C	578548201	578548300	chr1A	1700398	1700498
chr5C	578533901	578534000	chr1A	1765981	1766081
chr5C	578533101	578533200	chr1A	1768084	1768184
chr5C	578533201	578533300	chr1A	1780433	1780533
chr5C	578512701	578512800	chr1A	1790432	1790532
chr5C	578474801	578474900	chr1A	1824676	1824776
chr5C	578469601	578469700	chr1A	1844550	1844650
chr5C	578468901	578469000	chr1A	1845084	1845184
chr5C	578467001	578467100	chr1A	1847002	1847102
chr4D	232261501	232261600	chr1A	1869766	1869866
chr4D	232209101	232209200	chr1A	1869785	1869885
chr4D	232249201	232249300	chr1A	1869786	1869886
chr4D	232214901	232215000	chr1A	1869981	1870081
chr4D	232255701	232255800	chr1A	1869983	1870083
chr4D	232214801	232214900	chr1A	1870081	1870181
chr4D	232255801	232255900	chr1A	1870083	1870183
chr4D	232262001	232262100	chr1A	1870089	1870189
chr4D	232256001	232256100	chr1A	1870281	1870381
chr4D	232208401	232208500	chr1A	1870338	1870438
chr4D	232214601	232214700	chr1A	1870340	1870440
chr4D	232256101	232256200	chr1A	1870381	1870481
chr4D	232214501	232214600	chr1A	1870385	1870485
chr4D	232256201	232256300	chr1A	1870481	1870581
chr4D	232214401	232214500	chr1A	1870493	1870593
chr5C	578460701	578460800	chr1A	1877865	1877965
chr5C	578460101	578460200	chr1A	1878466	1878566
chr5C	578460001	578460100	chr1A	1878566	1878666
chr5C	578459801	578459900	chr1A	1878766	1878866
chr5C	578459501	578459600	chr1A	1879066	1879166
chr5C	578459401	578459500	chr1A	1879166	1879266
chr4D	288958401	288958500	chr1A	1911679	1911779
chr5C	578290001	578290100	chr1A	1918476	1918576
chr7D	488001	488100	chr1A	2192644	2192744
chr7D	585001	585100	chr1A	2431630	2431730
chrUn	124698601	124698700	chr1A	2556886	2556986
chr7D	517801	517900	chr1A	2563601	2563701
chr7D	586501	586600	chr1A	2564163	2564263
chr7D	674701	674800	chr1A	2612021	2612121
chr3D	16701101	16701200	chr1A	2694425	2694525
chr5C	579473501	579473600	chr1A	2740412	2740512
chr5C	579680001	579680100	chr1A	2857401	2857501
chr7D	1009201	1009300	chr1A	2857401	2857501
chr7D	1045601	1045700	chr1A	2923230	2923330
chr6D	51746501	51746600	chr1A	2999775	2999875
chr1D	433833801	433833900	chr1A	3048037	3048137
chr7D	1052501	1052600	chr1A	3085951	3086051
chr7D	83101801	83101900	chr1A	3134411	3134511
chr7D	1097901	1098000	chr1A	3145872	3145972
chr7D	1098201	1098300	chr1A	3146158	3146258
chr7D	1098301	1098400	chr1A	3146258	3146358
chr7D	1098601	1098700	chr1A	3146558	3146658
chr7D	1098701	1098800	chr1A	3146658	3146758
chr7D	1098901	1099000	chr1A	3146858	3146958
chr7D	1099301	1099400	chr1A	3147280	3147380
chr7D	1099601	1099700	chr1A	3147522	3147622
chr7D	366368901	366369000	chr1A	3176288	3176388
chr7D	1366601	1366700	chr1A	3475445	3475545
chr5C	579385301	579385400	chr1A	3842336	3842436
chr5C	579381901	579382000	chr1A	3842351	3842451
chr5C	577973301	577973400	chr1A	3880009	3880109
chr5C	578095701	578095800	chr1A	3885202	3885302
chr5C	578289701	578289800	chr1A	4066497	4066597
chr5C	578297701	578297800	chr1A	4071528	4071628
chr5C	578299701	578299800	chr1A	4072994	4073094
chr5C	578303701	578303800	chr1A	4073796	4073896
chr5C	578303801	578303900	chr1A	4073834	4073934
chr5C	578306601	578306700	chr1A	4088165	4088265
chr5C	578306701	578306800	chr1A	4088265	4088365
chr5C	578317201	578317300	chr1A	4115217	4115317
chr5C	578319601	578319700	chr1A	4117781	4117881
chr5C	578466001	578466100	chr1A	4190233	4190333
chr5C	578466101	578466200	chr1A	4190345	4190445
chr5C	578466601	578466700	chr1A	4190843	4190943
chr5C	578467101	578467200	chr1A	4191343	4191443
chr5C	578467801	578467900	chr1A	4192054	4192154
chr4D	17037301	17037400	chr1A	4210110	4210210
chr5C	578500901	578501000	chr1A	4224234	4224334
chr5C	578529401	578529500	chr1A	4313580	4313680
chr5C	578530301	578530400	chr1A	4314671	4314771
chr5C	578530901	578531000	chr1A	4315303	4315403
chr5C	578536201	578536300	chr1A	4323717	4323817
chr5C	578546101	578546200	chr1A	4358331	4358431
chr5C	578552101	578552200	chr1A	4359453	4359553
chr5C	578548101	578548200	chr1A	4360340	4360440
chr5C	578559201	578559300	chr1A	4379155	4379255
chr5C	578563701	578563800	chr1A	4383658	4383758
chr5C	578580001	578580100	chr1A	4400145	4400245
chr5C	578582801	578582900	chr1A	4404584	4404684
chr5C	578597801	578597900	chr1A	4473767	4473867
chr5C	578600801	578600900	chr1A	4486396	4486496
chr5C	578602601	578602700	chr1A	4488944	4489044
chr5C	578603401	578603500	chr1A	4489746	4489846
chr5C	578604101	578604200	chr1A	4490436	4490536
chr5C	578604201	578604300	chr1A	4490536	4490636
chr5C	578604401	578604500	chr1A	4490737	4490837
chr5C	578604501	578604600	chr1A	4490838	4490938
chr5C	578604601	578604700	chr1A	4490938	4491038
chr5C	578604701	578604800	chr1A	4491037	4491137
chr5C	578605201	578605300	chr1A	4491535	4491635
chr5C	578609101	578609200	chr1A	4494973	4495073
chr5C	578609201	578609300	chr1A	4495073	4495173
chr5C	578634401	578634500	chr1A	4496104	4496204
chr5C	578634901	578635000	chr1A	4496603	4496703
chr5C	578640201	578640300	chr1A	4498470	4498570
chr5C	578640501	578640600	chr1A	4498554	4498654
chr5C	578640701	578640800	chr1A	4498712	4498812
chr5C	578640901	578641000	chr1A	4498912	4499012
chr5C	578641701	578641800	chr1A	4499413	4499513
chr5C	578739501	578739600	chr1A	4504062	4504162
chr5C	578692501	578692600	chr1A	4504069	4504169
chr5C	578702801	578702900	chr1A	4504077	4504177
chr5C	578721201	578721300	chr1A	4504078	4504178
chr5C	578757901	578758000	chr1A	4504092	4504192
chr5C	578758801	578758900	chr1A	4505017	4505117
chr5C	578740501	578740600	chr1A	4505038	4505138
chr5C	578759701	578759800	chr1A	4516357	4516457
chr5C	578761601	578761700	chr1A	4518263	4518363
chr5C	578677901	578678000	chr1A	4518273	4518373
chr5C	578743301	578743400	chr1A	4518273	4518373
chr5C	578727201	578727300	chr1A	4518472	4518572
chr5C	578708801	578708900	chr1A	4518488	4518588
chr5C	578745701	578745800	chr1A	4518649	4518749
chr5C	578770001	578770100	chr1A	4525974	4526074
chr5C	578751701	578751800	chr1A	4525993	4526093
chr5C	578686301	578686400	chr1A	4526009	4526109
chr5C	578715001	578715100	chr1A	4526014	4526114
chr5C	578696601	578696700	chr1A	4526015	4526115
chr5C	578733401	578733500	chr1A	4526025	4526125
chr5C	578687001	578687100	chr1A	4526425	4526525
chr5C	578697301	578697400	chr1A	4526427	4526527
chr5C	578734101	578734200	chr1A	4526446	4526546
chr5C	578770801	578770900	chr1A	4526483	4526583
chr5C	578716201	578716300	chr1A	4527448	4527548
chr5C	578734601	578734700	chr1A	4527484	4527584
chr5C	578771301	578771400	chr1A	4527487	4527587
chr5C	578753001	578753100	chr1A	4527511	4527611
chr5C	578687601	578687700	chr1A	4527531	4527631
chr5C	578697901	578698000	chr1A	4527533	4527633
chr5C	578716301	578716400	chr1A	4527548	4527648
chr5C	578734701	578734800	chr1A	4527585	4527685
chr5C	578771401	578771500	chr1A	4527593	4527693
chr5C	578753101	578753200	chr1A	4527608	4527708
chr5C	578687701	578687800	chr1A	4527628	4527728
chr5C	578698001	578698100	chr1A	4527630	4527730
chr5C	578716401	578716500	chr1A	4527645	4527745
chr5C	578734801	578734900	chr1A	4527679	4527779
chr5C	578771501	578771600	chr1A	4527694	4527794
chr5C	578753201	578753300	chr1A	4527708	4527808
chr5C	578687801	578687900	chr1A	4527728	4527828
chr5C	578698101	578698200	chr1A	4527730	4527830
chr5C	578716501	578716600	chr1A	4527745	4527845
chr5C	578734901	578735000	chr1A	4527781	4527881
chr5C	578771601	578771700	chr1A	4527798	4527898
chr5C	578753301	578753400	chr1A	4527811	4527911
chr5C	578687901	578688000	chr1A	4527828	4527928
chr5C	578698201	578698300	chr1A	4527830	4527930
chr5C	578716601	578716700	chr1A	4527845	4527945
chr5C	578735001	578735100	chr1A	4527881	4527981
chr5C	578771701	578771800	chr1A	4527900	4528000
chr5C	578753401	578753500	chr1A	4527911	4528011
chr5C	578688001	578688100	chr1A	4527928	4528028
chr5C	578698301	578698400	chr1A	4527930	4528030
chr5C	578716701	578716800	chr1A	4527954	4528054
chr5C	578735101	578735200	chr1A	4527973	4528073
chr5C	578771801	578771900	chr1A	4527992	4528092
chr5C	578753501	578753600	chr1A	4528003	4528103
chr5C	578688101	578688200	chr1A	4528020	4528120
chr5C	578698401	578698500	chr1A	4528022	4528122
chr5C	578716801	578716900	chr1A	4528037	4528137
chr5C	578753601	578753700	chr1A	4528115	4528215
chr5C	578771901	578772000	chr1A	4528115	4528215
chr5C	578688201	578688300	chr1A	4528120	4528220
chr5C	578698501	578698600	chr1A	4528122	4528222
chr5C	578716901	578717000	chr1A	4528137	4528237
chr5C	578735301	578735400	chr1A	4528174	4528274
chr5C	578717001	578717100	chr1A	4528238	4528338
chr5C	578735401	578735500	chr1A	4528279	4528379
chr5C	578772101	578772200	chr1A	4528298	4528398
chr5C	578753801	578753900	chr1A	4528309	4528409
chr5C	578688401	578688500	chr1A	4528326	4528426
chr5C	578698701	578698800	chr1A	4528328	4528428
chr5C	578717101	578717200	chr1A	4528343	4528443
chr5C	578735501	578735600	chr1A	4528379	4528479
chr5C	578772201	578772300	chr1A	4528398	4528498
chr5C	578753901	578754000	chr1A	4528409	4528509
chr5C	578688501	578688600	chr1A	4528426	4528526
chr5C	578717201	578717300	chr1A	4528443	4528543
chr5C	578754001	578754100	chr1A	4528509	4528609
chr5C	578688601	578688700	chr1A	4528540	4528640
chr5C	578698901	578699000	chr1A	4528540	4528640
chr5C	578717301	578717400	chr1A	4528543	4528643
chr5C	578735701	578735800	chr1A	4528578	4528678
chr5C	578772401	578772500	chr1A	4528604	4528704
chr5C	578754101	578754200	chr1A	4528611	4528711
chr5C	578688701	578688800	chr1A	4528627	4528727
chr5C	578699001	578699100	chr1A	4528629	4528729
chr5C	578717401	578717500	chr1A	4528644	4528744
chr5C	578735801	578735900	chr1A	4528680	4528780
chr5C	578772501	578772600	chr1A	4528704	4528804
chr5C	578754201	578754300	chr1A	4528715	4528815
chr5C	578688801	578688900	chr1A	4528726	4528826
chr5C	578699101	578699200	chr1A	4528728	4528828
chr5C	578717501	578717600	chr1A	4528743	4528843
chr5C	578736001	578736100	chr1A	4528878	4528978
chr7D	60352401	60352500	chr1A	4572945	4573045
chr5C	578927401	578927500	chr1A	4633011	4633111
chr7D	384801	384900	chr1A	4643025	4643125
chr5C	578885401	578885500	chr1A	4643607	4643707
chr5C	578886801	578886900	chr1A	4647567	4647667
chr5C	578887701	578887800	chr1A	4648473	4648573
chr5C	578888001	578888100	chr1A	4648820	4648920
chr5C	579157301	579157400	chr1A	4659103	4659203
chr5C	579157901	579158000	chr1A	4745016	4745116
chr5C	578404601	578404700	chr1A	4837499	4837599
chr5C	578384801	578384900	chr1A	4871060	4871160
chr5C	579164401	579164500	chr1A	4895085	4895185
chr6D	59986801	59986900	chr1A	4900223	4900323
chr5C	578371201	578371300	chr1A	4904285	4904385
chr5C	578891501	578891600	chr1A	4905111	4905211
chr5C	579127201	579127300	chr1A	4942411	4942511
chr5C	579060901	579061000	chr1A	4961309	4961409
chr5C	578387201	578387300	chr1A	5021939	5022039
chr5C	578910501	578910600	chr1A	5142473	5142573
chr5C	579046301	579046400	chr1A	5149983	5150083
chr5C	579172901	579173000	chr1A	5158144	5158244
chr5C	579019101	579019200	chr1A	5158187	5158287
chr5C	579109301	579109400	chr1A	5158193	5158293
chr2D	313031301	313031400	chr1A	5170619	5170719
chr5C	583603501	583603600	chr1A	5188469	5188569
chr5C	583600701	583600800	chr1A	5191084	5191184
chr5C	583597101	583597200	chr1A	5195074	5195174
chr7D	1541901	1542000	chr1A	5196036	5196136
chr7D	1542401	1542500	chr1A	5200209	5200309
chr7D	1542801	1542900	chr1A	5200585	5200685
chr7D	1542901	1543000	chr1A	5200697	5200797
chr5C	583584501	583584600	chr1A	5200788	5200888
chr7D	1543001	1543100	chr1A	5200801	5200901
chr7D	1543401	1543500	chr1A	5202418	5202518
chr1D	401646101	401646200	chr1A	5204768	5204868
chr6D	86496701	86496800	chr1A	5212307	5212407
chr1D	401646501	401646600	chr1A	5230121	5230221
chr1D	401649101	401649200	chr1A	5231137	5231237
chr5C	583584901	583585000	chr1A	5233556	5233656
chr7D	1561301	1561400	chr1A	5233960	5234060
chr7D	1561901	1562000	chr1A	5234587	5234687
chr7D	1564501	1564600	chr1A	5237266	5237366
chr7D	1565201	1565300	chr1A	5237972	5238072
chr7D	1565701	1565800	chr1A	5238467	5238567
chr7D	1570801	1570900	chr1A	5240332	5240432
chr7D	1570901	1571000	chr1A	5240432	5240532
chr7D	1571001	1571100	chr1A	5240532	5240632
chr7D	1571101	1571200	chr1A	5240632	5240732
chr7D	1571201	1571300	chr1A	5240732	5240832
chr7D	1571301	1571400	chr1A	5240832	5240932
chr7D	1571401	1571500	chr1A	5240932	5241032
chr7D	1571501	1571600	chr1A	5241020	5241120
chr7D	1571601	1571700	chr1A	5241120	5241220
chr7D	1571701	1571800	chr1A	5241220	5241320
chr7D	1571801	1571900	chr1A	5241320	5241420
chr7D	1571901	1572000	chr1A	5241420	5241520
chr7D	1572001	1572100	chr1A	5241520	5241620
chr7D	1572101	1572200	chr1A	5241620	5241720
chr7D	1572201	1572300	chr1A	5241720	5241820
chr7D	1572301	1572400	chr1A	5241820	5241920
chr7D	1572401	1572500	chr1A	5241920	5242020
chr7D	1572501	1572600	chr1A	5242020	5242120
chr7D	1572601	1572700	chr1A	5242120	5242220
chr7D	1572701	1572800	chr1A	5242220	5242320
chr7D	1572901	1573000	chr1A	5242476	5242576
chr7D	1573001	1573100	chr1A	5242574	5242674
chr7D	1573101	1573200	chr1A	5242674	5242774
chr7D	1573201	1573300	chr1A	5242774	5242874
chr7D	1574001	1574100	chr1A	5243539	5243639
chr7D	1574401	1574500	chr1A	5243939	5244039
chr7D	1574501	1574600	chr1A	5244039	5244139
chr7D	1574801	1574900	chr1A	5244339	5244439
chr7D	1575101	1575200	chr1A	5244638	5244738
chr7D	1575301	1575400	chr1A	5244844	5244944
chr7D	1575401	1575500	chr1A	5244937	5245037
chr7D	1575501	1575600	chr1A	5245046	5245146
chr7D	1575601	1575700	chr1A	5245104	5245204
chr7D	1575801	1575900	chr1A	5245319	5245419
chr7D	1576301	1576400	chr1A	5245706	5245806
chr7D	1577401	1577500	chr1A	5246123	5246223
chr7D	1577901	1578000	chr1A	5246584	5246684
chr7D	1578001	1578100	chr1A	5246680	5246780
chr7D	1578101	1578200	chr1A	5246780	5246880
chr7D	1578201	1578300	chr1A	5246883	5246983
chr7D	1578601	1578700	chr1A	5247274	5247374
chr7D	1578901	1579000	chr1A	5247545	5247645
chr7D	1579001	1579100	chr1A	5247645	5247745
chr7D	1579101	1579200	chr1A	5247745	5247845
chr7D	1579601	1579700	chr1A	5248235	5248335
chr7D	1579701	1579800	chr1A	5248332	5248432
chr7D	1579801	1579900	chr1A	5248424	5248524
chr7D	1579901	1580000	chr1A	5248524	5248624
chr7D	1580001	1580100	chr1A	5248624	5248724
chr7D	1580101	1580200	chr1A	5248728	5248828
chr7D	1580201	1580300	chr1A	5248828	5248928
chr7D	1580401	1580500	chr1A	5249032	5249132
chr7D	1580501	1580600	chr1A	5249132	5249232
chr7D	1580601	1580700	chr1A	5249232	5249332
chr7D	1580701	1580800	chr1A	5249336	5249436
chr7D	1580901	1581000	chr1A	5249536	5249636
chr7D	1581101	1581200	chr1A	5249732	5249832
chr7D	1581201	1581300	chr1A	5249832	5249932
chr7D	1582001	1582100	chr1A	5250638	5250738
chr7D	1582101	1582200	chr1A	5250738	5250838
chr7D	1582401	1582500	chr1A	5251028	5251128
chr7D	1582501	1582600	chr1A	5251122	5251222
chr7D	1583001	1583100	chr1A	5251650	5251750
chr7D	1583201	1583300	chr1A	5251851	5251951
chr7D	1583601	1583700	chr1A	5252252	5252352
chr7D	1583701	1583800	chr1A	5252352	5252452
chr7D	1584901	1585000	chr1A	5253598	5253698
chr7D	1587001	1587100	chr1A	5255699	5255799
chr7D	1587101	1587200	chr1A	5255799	5255899
chr7D	1587201	1587300	chr1A	5255899	5255999
chr7D	1587501	1587600	chr1A	5256199	5256299
chr7D	1588101	1588200	chr1A	5256799	5256899
chr7D	1588301	1588400	chr1A	5256997	5257097
chr7D	1588801	1588900	chr1A	5257497	5257597
chr7D	1588901	1589000	chr1A	5257604	5257704
chr7D	1589001	1589100	chr1A	5257704	5257804
chr7D	1589101	1589200	chr1A	5257804	5257904
chr7D	1589401	1589500	chr1A	5258104	5258204
chr7D	1589501	1589600	chr1A	5258204	5258304
chr7D	1589601	1589700	chr1A	5258304	5258404
chr7D	1589801	1589900	chr1A	5258504	5258604
chr7D	1589901	1590000	chr1A	5258625	5258725
chr7D	1590301	1590400	chr1A	5259015	5259115
chr7D	1591001	1591100	chr1A	5259715	5259815
chr7D	1603201	1603300	chr1A	5271818	5271918
chr7D	1603301	1603400	chr1A	5271918	5272018
chr7D	1603401	1603500	chr1A	5272019	5272119
chr7D	1603901	1604000	chr1A	5272519	5272619
chr7D	1604001	1604100	chr1A	5272619	5272719
chr1D	392155801	392155900	chr1A	5285557	5285657
chr7D	327863101	327863200	chr1A	5290716	5290816
chr1D	444684901	444685000	chr1A	5290730	5290830
chr3D	73229801	73229900	chr1A	5302858	5302958
chr7D	1633501	1633600	chr1A	5362093	5362193
chr7D	1646401	1646500	chr1A	5365541	5365641
chr7D	1646501	1646600	chr1A	5365641	5365741
chr7D	1646801	1646900	chr1A	5365946	5366046
chr7D	1648301	1648400	chr1A	5366111	5366211
chr7D	1648401	1648500	chr1A	5366179	5366279
chr7D	1648501	1648600	chr1A	5366283	5366383
chr7D	1648701	1648800	chr1A	5366927	5367027
chr7D	1648801	1648900	chr1A	5367006	5367106
chr7D	1649101	1649200	chr1A	5367333	5367433
chr7D	1649201	1649300	chr1A	5367431	5367531
chr5C	583374001	583374100	chr1A	5376288	5376388
chr5C	583373901	583374000	chr1A	5376357	5376457
chr7D	1664101	1664200	chr1A	5376940	5377040
chr7D	1664401	1664500	chr1A	5377320	5377420
chr7D	1664601	1664700	chr1A	5377523	5377623
chr4D	292929201	292929300	chr1A	5439364	5439464
chr7D	1696901	1697000	chr1A	5441940	5442040
chr7D	1698801	1698900	chr1A	5444719	5444819
chr7D	1698901	1699000	chr1A	5444807	5444907
chr7D	1699001	1699100	chr1A	5444907	5445007
chr7D	1701101	1701200	chr1A	5445152	5445252
chr7D	1702301	1702400	chr1A	5446520	5446620
chr7D	1702401	1702500	chr1A	5446620	5446720
chr7D	1705201	1705300	chr1A	5450044	5450144
chr7D	1705901	1706000	chr1A	5452034	5452134
chr7D	1706501	1706600	chr1A	5453907	5454007
chr7D	1706901	1707000	chr1A	5454304	5454404
chr7D	1707001	1707100	chr1A	5454401	5454501
chr7D	1708001	1708100	chr1A	5455360	5455460
chr7D	1709201	1709300	chr1A	5455750	5455850
chr7D	1710501	1710600	chr1A	5456567	5456667
chr7D	1712701	1712800	chr1A	5459080	5459180
chr7D	1713201	1713300	chr1A	5459609	5459709
chr7D	1713401	1713500	chr1A	5459810	5459910
chr7D	1713501	1713600	chr1A	5459910	5460010
chr7D	1715101	1715200	chr1A	5461656	5461756
chr7D	1715301	1715400	chr1A	5461840	5461940
chr7D	1715401	1715500	chr1A	5461953	5462053
chr7D	1715701	1715800	chr1A	5462212	5462312
chr7D	1716201	1716300	chr1A	5462712	5462812
chr7D	1716401	1716500	chr1A	5462913	5463013
chr7D	1716501	1716600	chr1A	5463013	5463113
chr7D	1717201	1717300	chr1A	5463713	5463813
chr7D	219592201	219592300	chr1A	5502038	5502138
chr7D	53393301	53393400	chr1A	5631473	5631573
chrUn	109446901	109447000	chr1A	5705970	5706070
chrUn	109446801	109446900	chr1A	5706070	5706170
chrUn	109446701	109446800	chr1A	5706170	5706270
chrUn	109446601	109446700	chr1A	5706266	5706366
chrUn	109446501	109446600	chr1A	5706364	5706464
chr6D	369051801	369051900	chr1A	5707063	5707163
chr6D	369052001	369052100	chr1A	5707210	5707310
chr6D	369052101	369052200	chr1A	5707301	5707401
